"year","company_name","service","adverse_decisions","grievance"
2022,"UnitedHealthcare Insurance Company","pharmacy services",6032,483
2022,"UnitedHealthcare Insurance Company","pt ot st services incl inpat rehab ",26,13
2022,"UnitedHealthcare Insurance Company","skilled nurse facility sub acute nursing home",6,1
2022,"UnitedHealthcare Insurance Company","durable medical equipment services",149,36
2022,"UnitedHealthcare Insurance Company","dental",5030,230
2022,"UnitedHealthcare Insurance Company","home health services",9,0
2022,"UnitedHealthcare Insurance Company","obesity ivf podiatry hearing and vision",291,156
2022,"UnitedHealthcare Insurance Company",NA,NA,NA
2022,"UnitedHealthcare Insurance Company",NA,NA,NA
2022,"UnitedHealthcare Insurance Company",NA,NA,NA
2022,"UnitedHealthcare Insurance Company",NA,NA,NA
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","inpatient hospital services",18,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","emergency room services",0,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","mental health services",0,1
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","physician services",409,7
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","laboratory radiology services",950,24
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","pharmacy services",2416,26
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","pt ot st services incl inpat rehab ",4,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","skilled nurse facility sub acute nursing home",1,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","durable medical equipment services",13,1
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","dental",9,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","home health services",0,0
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.","obesity ivf podiatry hearing and vision",13,5
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.",NA,NA,NA
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.",NA,NA,NA
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.",NA,NA,NA
2022,"UnitedHealthcare of the Mid-Atlantic, Inc.",NA,NA,NA
2022,"Wellfleet Group LLC","inpatient hospital services",35,4
2022,"Wellfleet Group LLC","emergency room services",0,0
2022,"Wellfleet Group LLC","mental health services",1,1
2022,"Wellfleet Group LLC","physician services",10,4
2022,"Wellfleet Group LLC","laboratory radiology services",3,0
2022,"Wellfleet Group LLC","pharmacy services",84,11
2022,"Wellfleet Group LLC","pt ot st services incl inpat rehab ",49,0
2022,"Wellfleet Group LLC","skilled nurse facility sub acute nursing home",0,0
2022,"Wellfleet Group LLC","durable medical equipment services",0,0
2022,"Wellfleet Group LLC","dental",0,0
2022,"Wellfleet Group LLC","home health services",1,0
2022,"Wellfleet Group LLC","obesity ivf podiatry hearing and vision",0,0
2022,"Wellfleet Group LLC",NA,NA,NA
2022,"Wellfleet Group LLC",NA,NA,NA
2022,"Wellfleet Group LLC",NA,NA,NA
2022,"Wellfleet Group LLC",NA,NA,NA
2022,"Wellfleet Insurance Company","inpatient hospital services",1,0
2022,"Wellfleet Insurance Company","emergency room services",0,0
2022,"Wellfleet Insurance Company","mental health services",0,0
2022,"Wellfleet Insurance Company","physician services",2,0
2022,"Wellfleet Insurance Company","laboratory radiology services",21,0
2022,"Wellfleet Insurance Company","pharmacy services",5,1
2022,"Wellfleet Insurance Company","pt ot st services incl inpat rehab ",30,0
2022,"Wellfleet Insurance Company","skilled nurse facility sub acute nursing home",0,0
2022,"Wellfleet Insurance Company","durable medical equipment services",0,0
2022,"Wellfleet Insurance Company","dental",0,0
2022,"Wellfleet Insurance Company","home health services",0,0
2022,"Wellfleet Insurance Company","obesity ivf podiatry hearing and vision",0,0
2022,"Wellfleet Insurance Company",NA,NA,NA
2022,"Wellfleet Insurance Company",NA,NA,NA
2022,"Wellfleet Insurance Company",NA,NA,NA
2022,"Wellfleet Insurance Company",NA,NA,NA
2022,"Total","inpatient hospital services",1455,102
2022,"Total","emergency room services",112,30
2022,"Total","mental health services",771,69
2022,"Total","physician services",4545,545
2022,"Total","laboratory radiology services",14526,1284
2022,"Total","pharmacy services",52674,4469
2022,"Total","pt ot st services incl inpat rehab ",3915,64
2022,"Total","skilled nurse facility sub acute nursing home",99,6
2022,"Total","durable medical equipment services",1161,216
2022,"Total","dental",15065,3169
2022,"Total","home health services",97,6
2022,"Total","obesity ivf podiatry hearing and vision",907,345
2022,"Total",NA,NA,NA
2022,"Total",NA,NA,NA
2022,"Total",NA,NA,NA
2022,"Total",NA,NA,NA
2023,"Aetna Dental, Inc.","inpatient hospital services",0,NA
2023,"Aetna Dental, Inc.","emergency room services",0,NA
2023,"Aetna Dental, Inc.","mental health services",0,NA
2023,"Aetna Dental, Inc.","physician services",0,NA
2023,"Aetna Dental, Inc.","laboratory radiology services",0,NA
2023,"Aetna Dental, Inc.","pharmacy services",0,NA
2023,"Aetna Dental, Inc.","pt ot st services incl inpat rehab ",0,NA
2023,"Aetna Dental, Inc.","skilled nurse facility sub acute nursing home",0,NA
2023,"Aetna Dental, Inc.","durable medical equipment services",0,NA
2023,"Aetna Dental, Inc.","dental",526,NA
2023,"Aetna Dental, Inc.","home health services",0,NA
2023,"Aetna Dental, Inc.","obesity ivf podiatry hearing and vision",0,NA
2023,"Aetna Dental, Inc.",NA,NA,NA
2023,"Aetna Dental, Inc.",NA,NA,NA
2023,"Aetna Dental, Inc.",NA,NA,NA
2023,"Aetna Dental, Inc.",NA,NA,NA
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","inpatient hospital services",59,15
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","emergency room services",0,5
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","mental health services",6,4
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","physician services",54,91
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","laboratory radiology services",0,49
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","pharmacy services",14,79
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","pt ot st services incl inpat rehab ",3,1
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","skilled nurse facility sub acute nursing home",5,1
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","durable medical equipment services",0,1
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","dental",0,0
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","home health services",1,0
2023,"Aetna Health Inc. ( a Pennsylvania corporation )","obesity ivf podiatry hearing and vision",10,0
2023,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2023,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2023,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2023,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2023,"Aetna Health Insurance Company","inpatient hospital services",NA,NA
2023,"Aetna Health Insurance Company","emergency room services",NA,NA
2023,"Aetna Health Insurance Company","mental health services",NA,NA
2023,"Aetna Health Insurance Company","physician services",NA,NA
2023,"Aetna Health Insurance Company","laboratory radiology services",NA,NA
2023,"Aetna Health Insurance Company","pharmacy services",NA,NA
2023,"Aetna Health Insurance Company","pt ot st services incl inpat rehab ",NA,NA
2023,"Aetna Health Insurance Company","skilled nurse facility sub acute nursing home",NA,NA
2023,"Aetna Health Insurance Company","durable medical equipment services",NA,NA
2023,"Aetna Health Insurance Company","dental",NA,NA
2023,"Aetna Health Insurance Company","home health services",NA,NA
2023,"Aetna Health Insurance Company","obesity ivf podiatry hearing and vision",NA,NA
2023,"Aetna Health Insurance Company",NA,NA,NA
2023,"Aetna Health Insurance Company",NA,NA,NA
2023,"Aetna Health Insurance Company",NA,NA,NA
2023,"Aetna Health Insurance Company",NA,NA,NA
2023,"Aetna Life Insurance Company","inpatient hospital services",147,30
2023,"Aetna Life Insurance Company","emergency room services",0,12
2023,"Aetna Life Insurance Company","mental health services",10,5
2023,"Aetna Life Insurance Company","physician services",64,84
2023,"Aetna Life Insurance Company","laboratory radiology services",9,47
2023,"Aetna Life Insurance Company","pharmacy services",29,77
2023,"Aetna Life Insurance Company","pt ot st services incl inpat rehab ",4,14
2023,"Aetna Life Insurance Company","skilled nurse facility sub acute nursing home",12,0
2023,"Aetna Life Insurance Company","durable medical equipment services",3,0
2023,"Aetna Life Insurance Company","dental",0,4
2023,"Aetna Life Insurance Company","home health services",3,0
2023,"Aetna Life Insurance Company","obesity ivf podiatry hearing and vision",29,6
2023,"Aetna Life Insurance Company",NA,NA,NA
2023,"Aetna Life Insurance Company",NA,NA,NA
2023,"Aetna Life Insurance Company",NA,NA,NA
2023,"Aetna Life Insurance Company",NA,NA,NA
2023,"Alpha Dental Programs, Inc.","inpatient hospital services",0,NA
2023,"Alpha Dental Programs, Inc.","emergency room services",0,NA
2023,"Alpha Dental Programs, Inc.","mental health services",0,NA
2023,"Alpha Dental Programs, Inc.","physician services",0,NA
2023,"Alpha Dental Programs, Inc.","laboratory radiology services",0,NA
2023,"Alpha Dental Programs, Inc.","pharmacy services",0,NA
2023,"Alpha Dental Programs, Inc.","pt ot st services incl inpat rehab ",0,NA
2023,"Alpha Dental Programs, Inc.","skilled nurse facility sub acute nursing home",0,NA
2023,"Alpha Dental Programs, Inc.","durable medical equipment services",0,NA
2023,"Alpha Dental Programs, Inc.","dental",7,NA
2023,"Alpha Dental Programs, Inc.","home health services",0,NA
2023,"Alpha Dental Programs, Inc.","obesity ivf podiatry hearing and vision",0,NA
2023,"Alpha Dental Programs, Inc.",NA,NA,NA
2023,"Alpha Dental Programs, Inc.",NA,NA,NA
2023,"Alpha Dental Programs, Inc.",NA,NA,NA
2023,"Alpha Dental Programs, Inc.",NA,NA,NA
2023,"Ameritas Life Insurance Corp.","inpatient hospital services",0,0
2023,"Ameritas Life Insurance Corp.","emergency room services",0,0
2023,"Ameritas Life Insurance Corp.","mental health services",0,0
2023,"Ameritas Life Insurance Corp.","physician services",0,0
2023,"Ameritas Life Insurance Corp.","laboratory radiology services",0,0
2023,"Ameritas Life Insurance Corp.","pharmacy services",0,0
2023,"Ameritas Life Insurance Corp.","pt ot st services incl inpat rehab ",0,0
2023,"Ameritas Life Insurance Corp.","skilled nurse facility sub acute nursing home",0,0
2023,"Ameritas Life Insurance Corp.","durable medical equipment services",0,0
2023,"Ameritas Life Insurance Corp.","dental",432,282
2023,"Ameritas Life Insurance Corp.","home health services",0,0
2023,"Ameritas Life Insurance Corp.","obesity ivf podiatry hearing and vision",0,0
2023,"Ameritas Life Insurance Corp.",NA,NA,NA
2023,"Ameritas Life Insurance Corp.",NA,NA,NA
2023,"Ameritas Life Insurance Corp.",NA,NA,NA
2023,"Ameritas Life Insurance Corp.",NA,NA,NA
2023,"CareFirst BlueChoice, Inc.","inpatient hospital services",24,17
2023,"CareFirst BlueChoice, Inc.","emergency room services",9,5
2023,"CareFirst BlueChoice, Inc.","mental health services",222,1
2023,"CareFirst BlueChoice, Inc.","physician services",1029,156
2023,"CareFirst BlueChoice, Inc.","laboratory radiology services",6118,418
2023,"CareFirst BlueChoice, Inc.","pharmacy services",22110,2198
2023,"CareFirst BlueChoice, Inc.","pt ot st services incl inpat rehab ",88,12
2023,"CareFirst BlueChoice, Inc.","skilled nurse facility sub acute nursing home",13,19
2023,"CareFirst BlueChoice, Inc.","durable medical equipment services",662,119
2023,"CareFirst BlueChoice, Inc.","dental",7,4
2023,"CareFirst BlueChoice, Inc.","home health services",13,1
2023,"CareFirst BlueChoice, Inc.","obesity ivf podiatry hearing and vision",19,5
2023,"CareFirst BlueChoice, Inc.",NA,NA,NA
2023,"CareFirst BlueChoice, Inc.",NA,NA,NA
2023,"CareFirst BlueChoice, Inc.",NA,NA,NA
2023,"CareFirst BlueChoice, Inc.",NA,NA,NA
2023,"CareFirst of Maryland, Inc.","inpatient hospital services",5,1
2023,"CareFirst of Maryland, Inc.","emergency room services",0,0
2023,"CareFirst of Maryland, Inc.","mental health services",37,0
2023,"CareFirst of Maryland, Inc.","physician services",209,3
2023,"CareFirst of Maryland, Inc.","laboratory radiology services",622,31
2023,"CareFirst of Maryland, Inc.","pharmacy services",9786,1050
2023,"CareFirst of Maryland, Inc.","pt ot st services incl inpat rehab ",8,0
2023,"CareFirst of Maryland, Inc.","skilled nurse facility sub acute nursing home",1,0
2023,"CareFirst of Maryland, Inc.","durable medical equipment services",135,4
2023,"CareFirst of Maryland, Inc.","dental",424,47
2023,"CareFirst of Maryland, Inc.","home health services",2,0
2023,"CareFirst of Maryland, Inc.","obesity ivf podiatry hearing and vision",2,0
2023,"CareFirst of Maryland, Inc.",NA,NA,NA
2023,"CareFirst of Maryland, Inc.",NA,NA,NA
2023,"CareFirst of Maryland, Inc.",NA,NA,NA
2023,"CareFirst of Maryland, Inc.",NA,NA,NA
2023,"Chesapeake Life Insurance Company","inpatient hospital services",NA,0
2023,"Chesapeake Life Insurance Company","emergency room services",NA,0
2023,"Chesapeake Life Insurance Company","mental health services",NA,0
2023,"Chesapeake Life Insurance Company","physician services",NA,0
2023,"Chesapeake Life Insurance Company","laboratory radiology services",NA,0
2023,"Chesapeake Life Insurance Company","pharmacy services",NA,0
2023,"Chesapeake Life Insurance Company","pt ot st services incl inpat rehab ",NA,0
2023,"Chesapeake Life Insurance Company","skilled nurse facility sub acute nursing home",NA,0
2023,"Chesapeake Life Insurance Company","durable medical equipment services",NA,0
2023,"Chesapeake Life Insurance Company","dental",NA,2
2023,"Chesapeake Life Insurance Company","home health services",NA,0
2023,"Chesapeake Life Insurance Company","obesity ivf podiatry hearing and vision",NA,0
2023,"Chesapeake Life Insurance Company",NA,NA,NA
2023,"Chesapeake Life Insurance Company",NA,NA,NA
2023,"Chesapeake Life Insurance Company",NA,NA,NA
2023,"Chesapeake Life Insurance Company",NA,NA,NA
2023,"CIGNA Dental Health of Maryland, Inc.","inpatient hospital services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","emergency room services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","mental health services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","physician services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","laboratory radiology services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","pharmacy services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","pt ot st services incl inpat rehab ",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","skilled nurse facility sub acute nursing home",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","durable medical equipment services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","dental",43,3
2023,"CIGNA Dental Health of Maryland, Inc.","home health services",0,0
2023,"CIGNA Dental Health of Maryland, Inc.","obesity ivf podiatry hearing and vision",0,0
2023,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2023,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2023,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2023,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2023,"CIGNA Health and Life Insurance Company","inpatient hospital services",322,11
2023,"CIGNA Health and Life Insurance Company","emergency room services",172,0
2023,"CIGNA Health and Life Insurance Company","mental health services",44,22
2023,"CIGNA Health and Life Insurance Company","physician services",1021,62
2023,"CIGNA Health and Life Insurance Company","laboratory radiology services",4649,207
2023,"CIGNA Health and Life Insurance Company","pharmacy services",9703,239
2023,"CIGNA Health and Life Insurance Company","pt ot st services incl inpat rehab ",3234,19
2023,"CIGNA Health and Life Insurance Company","skilled nurse facility sub acute nursing home",3,2
2023,"CIGNA Health and Life Insurance Company","durable medical equipment services",29,0
2023,"CIGNA Health and Life Insurance Company","dental",391,48
2023,"CIGNA Health and Life Insurance Company","home health services",47,0
2023,"CIGNA Health and Life Insurance Company","obesity ivf podiatry hearing and vision",24,0
2023,"CIGNA Health and Life Insurance Company",NA,NA,NA
2023,"CIGNA Health and Life Insurance Company",NA,NA,NA
2023,"CIGNA Health and Life Insurance Company",NA,NA,NA
2023,"CIGNA Health and Life Insurance Company",NA,NA,NA
2023,"Connecticut General Life Insurance Company","inpatient hospital services",0,NA
2023,"Connecticut General Life Insurance Company","emergency room services",0,NA
2023,"Connecticut General Life Insurance Company","mental health services",0,NA
2023,"Connecticut General Life Insurance Company","physician services",0,NA
2023,"Connecticut General Life Insurance Company","laboratory radiology services",1,NA
2023,"Connecticut General Life Insurance Company","pharmacy services",0,NA
2023,"Connecticut General Life Insurance Company","pt ot st services incl inpat rehab ",0,NA
2023,"Connecticut General Life Insurance Company","skilled nurse facility sub acute nursing home",0,NA
2023,"Connecticut General Life Insurance Company","durable medical equipment services",0,NA
2023,"Connecticut General Life Insurance Company","dental",0,NA
2023,"Connecticut General Life Insurance Company","home health services",0,NA
2023,"Connecticut General Life Insurance Company","obesity ivf podiatry hearing and vision",0,NA
2023,"Connecticut General Life Insurance Company",NA,NA,NA
2023,"Connecticut General Life Insurance Company",NA,NA,NA
2023,"Connecticut General Life Insurance Company",NA,NA,NA
2023,"Connecticut General Life Insurance Company",NA,NA,NA
2023,"Delta Dental Insurance Company","inpatient hospital services",NA,0
2023,"Delta Dental Insurance Company","emergency room services",NA,0
2023,"Delta Dental Insurance Company","mental health services",NA,0
2023,"Delta Dental Insurance Company","physician services",NA,0
2023,"Delta Dental Insurance Company","laboratory radiology services",NA,0
2023,"Delta Dental Insurance Company","pharmacy services",NA,0
2023,"Delta Dental Insurance Company","pt ot st services incl inpat rehab ",NA,0
2023,"Delta Dental Insurance Company","skilled nurse facility sub acute nursing home",NA,0
2023,"Delta Dental Insurance Company","durable medical equipment services",NA,0
2023,"Delta Dental Insurance Company","dental",NA,2
2023,"Delta Dental Insurance Company","home health services",NA,0
2023,"Delta Dental Insurance Company","obesity ivf podiatry hearing and vision",NA,0
2023,"Delta Dental Insurance Company",NA,NA,NA
2023,"Delta Dental Insurance Company",NA,NA,NA
2023,"Delta Dental Insurance Company",NA,NA,NA
2023,"Delta Dental Insurance Company",NA,NA,NA
2023,"Delta Dental of Pennsylvania","inpatient hospital services",0,0
2023,"Delta Dental of Pennsylvania","emergency room services",0,0
2023,"Delta Dental of Pennsylvania","mental health services",0,0
2023,"Delta Dental of Pennsylvania","physician services",0,0
2023,"Delta Dental of Pennsylvania","laboratory radiology services",0,0
2023,"Delta Dental of Pennsylvania","pharmacy services",0,0
2023,"Delta Dental of Pennsylvania","pt ot st services incl inpat rehab ",0,0
2023,"Delta Dental of Pennsylvania","skilled nurse facility sub acute nursing home",0,0
2023,"Delta Dental of Pennsylvania","durable medical equipment services",0,0
2023,"Delta Dental of Pennsylvania","dental",35,13
2023,"Delta Dental of Pennsylvania","home health services",0,0
2023,"Delta Dental of Pennsylvania","obesity ivf podiatry hearing and vision",0,0
2023,"Delta Dental of Pennsylvania",NA,NA,NA
2023,"Delta Dental of Pennsylvania",NA,NA,NA
2023,"Delta Dental of Pennsylvania",NA,NA,NA
2023,"Delta Dental of Pennsylvania",NA,NA,NA
2023,"Dentegra Insurance Company","inpatient hospital services",NA,0
2023,"Dentegra Insurance Company","emergency room services",NA,0
2023,"Dentegra Insurance Company","mental health services",NA,0
2023,"Dentegra Insurance Company","physician services",NA,0
2023,"Dentegra Insurance Company","laboratory radiology services",NA,0
2023,"Dentegra Insurance Company","pharmacy services",NA,0
2023,"Dentegra Insurance Company","pt ot st services incl inpat rehab ",NA,0
2023,"Dentegra Insurance Company","skilled nurse facility sub acute nursing home",NA,0
2023,"Dentegra Insurance Company","durable medical equipment services",NA,0
2023,"Dentegra Insurance Company","dental",NA,1
2023,"Dentegra Insurance Company","home health services",NA,0
2023,"Dentegra Insurance Company","obesity ivf podiatry hearing and vision",NA,0
2023,"Dentegra Insurance Company",NA,NA,NA
2023,"Dentegra Insurance Company",NA,NA,NA
2023,"Dentegra Insurance Company",NA,NA,NA
2023,"Dentegra Insurance Company",NA,NA,NA
2023,"Dental Network, Inc. The","inpatient hospital services",0,NA
2023,"Dental Network, Inc. The","emergency room services",0,NA
2023,"Dental Network, Inc. The","mental health services",0,NA
2023,"Dental Network, Inc. The","physician services",0,NA
2023,"Dental Network, Inc. The","laboratory radiology services",0,NA
2023,"Dental Network, Inc. The","pharmacy services",0,NA
2023,"Dental Network, Inc. The","pt ot st services incl inpat rehab ",0,NA
2023,"Dental Network, Inc. The","skilled nurse facility sub acute nursing home",0,NA
2023,"Dental Network, Inc. The","durable medical equipment services",0,NA
2023,"Dental Network, Inc. The","dental",5,NA
2023,"Dental Network, Inc. The","home health services",0,NA
2023,"Dental Network, Inc. The","obesity ivf podiatry hearing and vision",0,NA
2023,"Dental Network, Inc. The",NA,NA,NA
2023,"Dental Network, Inc. The",NA,NA,NA
2023,"Dental Network, Inc. The",NA,NA,NA
2023,"Dental Network, Inc. The",NA,NA,NA
2023,"Dominion Dental Services, Inc.","inpatient hospital services",0,0
2023,"Dominion Dental Services, Inc.","emergency room services",0,0
2023,"Dominion Dental Services, Inc.","mental health services",0,0
2023,"Dominion Dental Services, Inc.","physician services",0,0
2023,"Dominion Dental Services, Inc.","laboratory radiology services",0,0
2023,"Dominion Dental Services, Inc.","pharmacy services",0,0
2023,"Dominion Dental Services, Inc.","pt ot st services incl inpat rehab ",0,0
2023,"Dominion Dental Services, Inc.","skilled nurse facility sub acute nursing home",0,0
2023,"Dominion Dental Services, Inc.","durable medical equipment services",0,0
2023,"Dominion Dental Services, Inc.","dental",2765,273
2023,"Dominion Dental Services, Inc.","home health services",0,0
2023,"Dominion Dental Services, Inc.","obesity ivf podiatry hearing and vision",0,0
2023,"Dominion Dental Services, Inc.",NA,NA,NA
2023,"Dominion Dental Services, Inc.",NA,NA,NA
2023,"Dominion Dental Services, Inc.",NA,NA,NA
2023,"Dominion Dental Services, Inc.",NA,NA,NA
2023,"Golden Rule Insurance Company","inpatient hospital services",0,0
2023,"Golden Rule Insurance Company","emergency room services",0,0
2023,"Golden Rule Insurance Company","mental health services",2,0
2023,"Golden Rule Insurance Company","physician services",2,3
2023,"Golden Rule Insurance Company","laboratory radiology services",2,1
2023,"Golden Rule Insurance Company","pharmacy services",2,0
2023,"Golden Rule Insurance Company","pt ot st services incl inpat rehab ",0,0
2023,"Golden Rule Insurance Company","skilled nurse facility sub acute nursing home",0,0
2023,"Golden Rule Insurance Company","durable medical equipment services",0,0
2023,"Golden Rule Insurance Company","dental",0,0
2023,"Golden Rule Insurance Company","home health services",0,0
2023,"Golden Rule Insurance Company","obesity ivf podiatry hearing and vision",0,0
2023,"Golden Rule Insurance Company",NA,NA,NA
2023,"Golden Rule Insurance Company",NA,NA,NA
2023,"Golden Rule Insurance Company",NA,NA,NA
2023,"Golden Rule Insurance Company",NA,NA,NA
2023,"Group Hospitalization and Medical Services, Inc.","inpatient hospital services",3,2
2023,"Group Hospitalization and Medical Services, Inc.","emergency room services",7,0
2023,"Group Hospitalization and Medical Services, Inc.","mental health services",39,1
2023,"Group Hospitalization and Medical Services, Inc.","physician services",274,37
2023,"Group Hospitalization and Medical Services, Inc.","laboratory radiology services",682,63
2023,"Group Hospitalization and Medical Services, Inc.","pharmacy services",7197,736
2023,"Group Hospitalization and Medical Services, Inc.","pt ot st services incl inpat rehab ",7,2
2023,"Group Hospitalization and Medical Services, Inc.","skilled nurse facility sub acute nursing home",0,1
2023,"Group Hospitalization and Medical Services, Inc.","durable medical equipment services",141,18
2023,"Group Hospitalization and Medical Services, Inc.","dental",209,59
2023,"Group Hospitalization and Medical Services, Inc.","home health services",1,0
2023,"Group Hospitalization and Medical Services, Inc.","obesity ivf podiatry hearing and vision",3,0
2023,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2023,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2023,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2023,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2023,"Guardian Life Insurance Company of America","inpatient hospital services",0,0
2023,"Guardian Life Insurance Company of America","emergency room services",0,0
2023,"Guardian Life Insurance Company of America","mental health services",0,0
2023,"Guardian Life Insurance Company of America","physician services",0,0
2023,"Guardian Life Insurance Company of America","laboratory radiology services",0,0
2023,"Guardian Life Insurance Company of America","pharmacy services",0,0
2023,"Guardian Life Insurance Company of America","pt ot st services incl inpat rehab ",0,0
2023,"Guardian Life Insurance Company of America","skilled nurse facility sub acute nursing home",0,0
2023,"Guardian Life Insurance Company of America","durable medical equipment services",0,0
2023,"Guardian Life Insurance Company of America","dental",1307,732
2023,"Guardian Life Insurance Company of America","home health services",0,0
2023,"Guardian Life Insurance Company of America","obesity ivf podiatry hearing and vision",0,0
2023,"Guardian Life Insurance Company of America",NA,NA,NA
2023,"Guardian Life Insurance Company of America",NA,NA,NA
2023,"Guardian Life Insurance Company of America",NA,NA,NA
2023,"Guardian Life Insurance Company of America",NA,NA,NA
2023,"Johns Hopkins HealthCare LLC","inpatient hospital services",1,0
2023,"Johns Hopkins HealthCare LLC","emergency room services",0,2
2023,"Johns Hopkins HealthCare LLC","mental health services",0,0
2023,"Johns Hopkins HealthCare LLC","physician services",3,1
2023,"Johns Hopkins HealthCare LLC","laboratory radiology services",0,0
2023,"Johns Hopkins HealthCare LLC","pharmacy services",0,0
2023,"Johns Hopkins HealthCare LLC","pt ot st services incl inpat rehab ",0,0
2023,"Johns Hopkins HealthCare LLC","skilled nurse facility sub acute nursing home",0,0
2023,"Johns Hopkins HealthCare LLC","durable medical equipment services",4,0
2023,"Johns Hopkins HealthCare LLC","dental",0,0
2023,"Johns Hopkins HealthCare LLC","home health services",1,0
2023,"Johns Hopkins HealthCare LLC","obesity ivf podiatry hearing and vision",18,0
2023,"Johns Hopkins HealthCare LLC",NA,NA,NA
2023,"Johns Hopkins HealthCare LLC",NA,NA,NA
2023,"Johns Hopkins HealthCare LLC",NA,NA,NA
2023,"Johns Hopkins HealthCare LLC",NA,NA,NA
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","inpatient hospital services",323,9
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","emergency room services",0,1
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","mental health services",223,13
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","physician services",186,26
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","laboratory radiology services",18,2
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pharmacy services",22,5
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pt ot st services incl inpat rehab ",154,11
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","skilled nurse facility sub acute nursing home",96,6
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","durable medical equipment services",338,9
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","dental",15,3
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","home health services",13,0
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","obesity ivf podiatry hearing and vision",319,12
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2023,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2023,"Kaiser Permanente Insurance Company","inpatient hospital services",0,3
2023,"Kaiser Permanente Insurance Company","emergency room services",0,0
2023,"Kaiser Permanente Insurance Company","mental health services",0,0
2023,"Kaiser Permanente Insurance Company","physician services",1,1
2023,"Kaiser Permanente Insurance Company","laboratory radiology services",7,0
2023,"Kaiser Permanente Insurance Company","pharmacy services",0,0
2023,"Kaiser Permanente Insurance Company","pt ot st services incl inpat rehab ",0,0
